id,value1,value2,category
5610,-0.8326519771741692,75,B
5611,-2.805589704341035,48,C
5612,-0.48182183247858534,21,C
5613,0.8418074998784177,65,A
5614,1.2868474691056115,55,C
5615,-0.32128224360755486,90,A
5616,0.4316822400780165,26,C
5617,0.2519361408350993,70,B
5618,1.5945650462138947,43,A
5619,-0.658949255525379,16,C
5620,-0.7338112145784004,51,C
5621,0.13262240568244588,57,C
5622,0.010020308593963391,26,A
5623,0.9534188456305764,47,A
5624,0.8548641618904776,21,A
5625,-0.42360705165726165,11,A
5626,-0.3630627885695554,61,C
5627,0.6656955438782725,82,A
5628,0.30516891432327586,5,C
5629,0.779501729423546,82,C
5630,-0.14761730226616657,98,A
5631,1.3455478706453616,73,B
5632,0.35439776371438847,31,A
5633,-1.6319716816840368,39,B
5634,1.9444993766890855,93,B
5635,0.03002455279363305,58,B
5636,-0.7143976054121095,89,B
5637,0.03453444380513495,56,B
5638,-0.5732108817650163,88,A
5639,-0.6831661995583687,18,A
5640,-0.0764319168675956,22,B
5641,-1.217788101063361,24,B
5642,-0.03680591438451354,53,A
5643,1.751441950360789,62,A
5644,0.03515067585930413,55,C
5645,0.18504462468154034,31,C
5646,0.31617626757156075,15,B
5647,-0.548400502014008,70,C
5648,0.47669884700292603,27,B
5649,0.14648378478815421,31,A
5650,-0.273086640644189,4,C
5651,0.5748981304639835,1,C
5652,-0.1247147525844648,60,C
5653,0.36560181674879505,66,C
5654,0.10240018571138684,83,C
5655,0.7322594188528371,84,C
5656,0.12970614547738707,40,B
5657,-0.020536283696388852,83,C
5658,-0.23339162642337827,85,A
5659,-0.9624724461083247,96,A
5660,0.043179198304331035,30,B
5661,-0.7334472378176555,91,B
5662,0.8848830990259628,45,A
5663,-0.5187426453454315,62,A
5664,1.0709365760054619,20,A
5665,-0.7075619116694748,93,C
5666,0.8101305648281273,43,B
5667,1.512483473446738,1,B
5668,-0.3164226112028691,43,C
5669,-0.7188095011897289,24,C
5670,-0.11419936642683796,17,A
5671,-0.9610114500849175,67,A
5672,-0.42888918175201896,39,B
5673,-0.7292491827765226,38,C
5674,0.6124432220538555,96,B
5675,0.9909508204623635,23,B
5676,-1.2368127077375073,31,C
5677,0.7185787582687542,82,A
5678,0.9237485924154141,51,C
5679,0.03976401062123213,75,C
5680,-0.4464268280395778,3,B
5681,1.5102953085419695,2,C
5682,-0.9901224278325046,26,C
5683,0.07244273622025311,3,A
5684,0.679512716174893,80,B
5685,1.4536000548173247,82,A
5686,-1.7931368226398188,82,C
5687,1.5189821116430828,92,C
5688,-0.20608948980232758,35,B
5689,-1.080513647116144,99,C
5690,-0.9895718490824531,36,C
5691,0.14549892604992762,47,C
5692,0.39040837588729194,86,C
5693,-0.6139096176767405,94,C
5694,-0.12120909045236944,99,C
5695,-0.12917089027379544,9,A
5696,-1.035711822144929,5,A
5697,0.6380009789486607,56,C
5698,-0.8744972657593646,11,C
5699,0.21038895628694923,52,C
5700,-0.560136473516776,34,B
5701,-1.144985157187379,73,C
5702,0.5277642669615689,17,A
5703,-2.2015771436587834,83,C
5704,1.053785267235802,73,A
5705,0.9110340375802355,75,A
5706,0.0932972522253021,28,B
5707,-1.7639414634537305,54,A
5708,-1.2236884118453015,91,A
5709,1.586084707606325,6,C
5710,0.7059028624836395,16,A
5711,-1.7705909805560531,92,C
5712,-0.4115274352427189,96,B
5713,-0.17778580700936136,19,B
5714,2.767398647159714,89,A
5715,-0.6403058450167962,76,B
5716,1.3999151380177068,83,C
5717,0.6284125221003949,5,B
5718,-1.0173461480262447,27,B
5719,-1.3368227031455215,15,C
5720,-0.02743894074227541,56,B
5721,-0.30722073460385224,5,C
5722,-2.6046978306702,41,B
5723,-1.6191332423708096,49,C
5724,-0.04529904080553333,67,A
5725,0.3654575449772582,61,C
5726,0.9306941848079856,75,A
5727,-0.12516849396145818,71,C
5728,0.14032202893580914,95,C
5729,0.5395237648428375,35,B
5730,-0.46068337284832633,37,B
5731,-0.41934937098289443,1,B
5732,-0.7795441264840832,63,A
5733,-0.21840296078213925,63,A
5734,1.0169073059241258,1,A
5735,0.22954471305143992,29,C
5736,1.3443543348753135,9,A
5737,-1.266723535409586,28,C
5738,-1.1899083674641016,51,A
5739,0.2546494857326548,51,B
5740,2.608298599591398,15,A
5741,0.7523825245300297,33,C
5742,0.5372782949932519,33,B
5743,0.3008453993714248,75,A
5744,0.19786125207733937,33,A
5745,0.03449129921919363,96,A
5746,-0.6901078650874465,41,A
5747,0.38811480360192846,2,C
5748,-0.23007365271333183,18,A
5749,-1.5334683363370727,53,C
5750,0.8998146729196002,9,B
5751,0.4417562631871313,52,A
5752,-0.510023875853992,42,B
5753,0.22210209673898063,53,A
5754,-0.07804336128231419,73,C
5755,-0.6216538216970269,39,C
5756,0.3023728016018135,55,B
5757,-0.5677491990697853,9,B
5758,0.5900492351260948,38,B
5759,-0.9617035984420491,49,C
5760,-0.32477333023809696,17,C
5761,0.8710021732265048,79,B
5762,-0.04686415735582175,46,B
5763,0.08951751100785708,4,B
5764,-0.5319467664250651,10,B
5765,-0.5530747439956585,55,C
5766,-0.28432414868451356,72,A
5767,1.1326478883764557,19,C
5768,0.12600320507861124,34,A
5769,-0.494554469046663,82,C
5770,0.5317193350900326,31,C
5771,-0.6831069338056199,64,B
5772,2.0280971599389734,49,C
5773,0.7705293335145197,11,C
5774,-1.0350207801435378,21,C
5775,-0.8128960092259586,70,A
5776,1.9026234237333854,37,B
5777,-0.6609077184692855,67,B
5778,1.092750986344705,41,B
5779,-0.0687006768574842,29,A
5780,-0.719869149698885,52,B
5781,0.9571340917627187,41,A
5782,-0.29308936233354066,59,B
5783,0.956651203208698,7,C
5784,-1.0560639638387181,42,A
5785,0.49557450261343583,41,B
5786,-0.6073737786987266,54,B
5787,-0.08127493633908878,69,B
5788,0.4960609714036019,99,B
5789,-0.6058285309494797,80,A
5790,-0.7480784868798379,72,B
5791,2.1413768149924213,7,A
5792,-0.5088937517264811,28,B
5793,0.26850510883232187,20,A
5794,1.3251242883009189,69,B
5795,0.4743050011884541,84,A
5796,-1.9407645912501506,22,A
5797,-0.693755190574514,50,C
5798,-2.008589682005785,72,B
5799,0.7520632018345369,84,C
5800,0.04550057994358056,90,B
5801,-0.9493784006009366,81,B
5802,1.1744148417081286,42,C
5803,1.4602819125485804,12,C
5804,0.8353940863277992,89,B
5805,-1.7357765912429146,60,C
5806,-0.09860263412814807,5,C
5807,1.7169757624166826,96,A
5808,-0.9361130275208246,59,C
5809,1.2007489767326442,58,B
5810,-0.3219646135084874,89,A
5811,-0.21101066424564788,7,A
5812,-0.4705307844066471,58,B
5813,1.5101653301327136,11,A
5814,1.0477707853190128,31,C
5815,-0.6050227479665541,4,C
5816,0.32211632429439946,43,A
5817,-0.3015830166617455,49,A
5818,0.37293562830491656,43,B
5819,-1.3053747522165067,57,B
5820,1.3336575593213311,34,C
5821,0.002334556059779057,72,C
5822,-0.9806205338833206,91,A
5823,-0.9665755860921915,43,A
5824,-1.2481676330148075,74,B
5825,-1.0536608228575082,96,B
5826,0.7002476655128174,38,B
5827,-1.208170939623275,94,C
5828,0.4742362755504832,23,B
5829,-1.7951608203828644,60,C
5830,-0.3494531357135746,5,B
5831,2.1476449605682317,53,B
5832,-2.105572686897197,34,C
5833,0.7335526441577445,49,A
5834,-1.6176512725089496,11,B
5835,0.23854867569924032,14,A
5836,0.23637754073618233,48,B
5837,-2.203255697095975,19,B
5838,1.054607490645262,47,C
5839,0.509851093356853,2,B
5840,-1.3615930531860931,97,B
5841,-0.48963194205691807,84,A
5842,1.921675356641884,10,A
5843,-1.0852286751665159,45,B
5844,0.8991638068160994,69,B
5845,0.6871222979879507,48,A
5846,-1.8607004309532558,63,B
5847,-0.010525728284282835,96,B
5848,-1.0516310203746488,89,C
5849,1.471756555237167,46,B
5850,-0.16885518928737508,3,A
5851,2.0569666798902744,48,A
5852,1.0482755771760623,29,B
5853,-1.299094664500684,38,A
5854,1.9548714148238062,84,C
5855,0.08277291151998999,69,C
5856,0.16487306317523712,33,A
5857,-0.6779709172379522,32,C
5858,-0.09800993020496651,65,B
5859,-0.2337973391676443,1,B
5860,0.3851477140513853,57,B
5861,-0.36991970948825925,16,B
5862,-0.8079703066572981,12,B
5863,-0.621590576216231,19,A
5864,0.5947521840978276,93,A
5865,-0.6783152941231286,10,B
5866,-0.06992851130344847,94,C
5867,-0.22485313197694626,64,B
5868,0.12211081702063749,22,B
5869,0.8062650033187255,47,C
5870,-0.030171614289227783,28,B
5871,-0.4300372553302928,58,C
5872,0.22142439201725425,90,B
5873,-0.18705517751448303,49,A
5874,0.856070920971664,34,B
5875,-0.1052685175950784,85,C
5876,-1.17764333487974,30,B
5877,0.7527762925565611,95,C
5878,-0.2589058332499526,65,A
5879,0.7359974197758303,97,C
5880,0.28426084775951566,56,A
5881,0.3883650671017102,23,C
5882,-0.4136727622793015,60,A
5883,-0.6379817746540527,73,A
5884,0.4714176699328054,21,A
5885,0.23062762848879872,51,B
5886,0.19205474234106262,61,C
5887,1.8117004836576018,88,B
5888,-0.12102262388174127,88,A
5889,-1.006461042115883,8,B
5890,0.016305341924428233,26,A
5891,-1.135791845685924,13,B
5892,-0.9923346651410966,78,C
5893,-1.5206078846404052,81,B
5894,0.8487970878667356,99,A
5895,0.3380900044971564,90,B
5896,1.9422218311064845,26,C
5897,-0.053037105450682784,51,A
5898,0.004110217337524409,84,B
5899,-0.8425503450428421,17,A
5900,-0.6673573491320157,3,B
5901,0.3439347534993306,58,A
5902,0.10542824834240014,29,A
5903,-1.4536357434607161,2,B
5904,-1.007136006942914,26,B
5905,0.6384036545749504,88,A
5906,-0.1936527076594422,22,B
5907,1.5378625215623365,17,B
5908,0.3559824540740041,45,C
5909,0.5257667313783103,76,C
5910,-1.37692508757272,17,C
5911,0.35966150751536574,96,B
5912,-0.3245945575982839,51,C
5913,0.08461931917653025,59,C
5914,0.8932559560861401,36,A
5915,1.4804511348856015,76,C
5916,-0.1293774755648025,87,C
5917,0.11755022695725624,81,A
5918,-0.9250080945713848,51,C
5919,2.21776905753926,88,C
5920,-0.6419683820867111,83,A
5921,-0.5918563357668107,11,C
5922,0.5105607761660304,20,A
5923,-0.2637601057938625,46,C
5924,-0.13581626253120524,66,A
5925,0.7660291611459891,41,B
5926,0.29651663953932156,41,B
5927,-0.39037947521998684,14,C
5928,0.3715901138653435,69,A
5929,0.7404657610799601,9,B
5930,0.46119543891750325,48,A
5931,-1.7973098098020273,68,C
5932,-0.4857750171447716,10,C
5933,-1.5444049048360815,32,B
5934,0.011015048379601475,56,A
5935,-2.0512501060356865,12,A
5936,0.660286427546346,72,B
5937,0.1596378469267307,46,A
5938,-0.9418184598076009,89,B
5939,-1.2506923177280056,57,A
5940,0.7016582637711536,19,A
5941,0.20765668795221973,65,B
5942,-0.5410237313139208,68,A
5943,1.2937461089605853,76,A
5944,-2.231132253671358,97,A
5945,-1.8836338919545035,42,A
5946,-0.5971889108678713,91,C
5947,0.4125667434354763,8,B
5948,0.1948190709873527,70,C
5949,-1.456422658578638,1,A
5950,-0.5229922795504691,59,A
5951,-0.03409403516228329,93,B
5952,0.8754578574133709,59,A
5953,-1.176936960458815,96,A
5954,1.0255524201695276,36,A
5955,-1.5341954664524824,64,A
5956,0.17794352625130586,25,B
5957,-1.499492333702958,77,B
5958,-0.8026527380305707,69,C
5959,0.45851537975258727,2,A
5960,1.7967255552853023,13,C
5961,2.2648988766028793,5,C
5962,-1.4156854911485581,29,A
5963,-1.1262962124409135,59,C
5964,-0.18918364130911836,45,C
5965,0.18476696436205114,94,C
5966,-1.0503415565571665,78,B
5967,-0.7856080084823318,20,B
5968,1.3750522912539527,46,C
5969,0.6158769982450142,75,B
5970,2.088680964933293,37,B
5971,-1.0879529164793538,16,B
5972,1.105620923753486,93,A
5973,-1.8875552513323413,43,C
5974,0.11870922527028344,84,C
5975,-0.27664433218260204,5,B
5976,-0.44808964780101895,98,A
5977,1.3550880760396669,90,A
5978,0.4470258155276567,18,A
5979,-0.6189415027795412,5,B
5980,-1.3059650977609372,54,C
5981,0.6384146490967171,28,A
5982,-0.009874005009399946,84,A
5983,0.5381681466670933,55,A
5984,-1.1329451901434018,6,B
5985,0.8250549703116893,27,A
5986,-0.23279947846351773,51,C
5987,0.5224020929065775,34,C
5988,-0.45465682455474943,14,A
5989,0.0493217353271754,72,B
5990,0.9079148406952733,32,C
5991,1.652486772621083,25,C
5992,0.21807505968570676,80,B
5993,-1.647236814925426,63,C
5994,-0.2686425977976488,58,B
5995,2.0016267222670816,1,B
5996,-0.17912327984900964,83,C
5997,-1.0568975654945254,42,C
5998,1.5179707752345781,62,C
5999,1.2783197297627111,6,B
6000,-0.31134371057550225,50,B
6001,1.0201260592001764,98,A
6002,-1.2461150908914347,28,C
6003,-1.438591181380297,9,C
6004,0.19771419967049408,77,A
6005,2.2394540077525105,8,A
6006,0.5652346816584334,98,C
6007,-1.0822978871927902,24,B
6008,-0.35748821470944575,93,A
6009,-1.2969208934971541,74,C
6010,0.08503660208278611,53,B
6011,0.6139085149798201,93,B
6012,-0.8968446401145044,71,A
6013,0.8990947461862177,77,B
6014,1.7898146783702462,17,B
6015,0.9938803501671184,73,B
6016,0.3123437564907505,16,B
6017,0.0936500149114743,8,A
6018,1.4282209251760327,62,A
6019,-0.9864612966498889,14,B
6020,-0.3956053777148407,83,C
6021,-0.3332148188493765,31,C
6022,-0.12309846437133443,23,B
6023,0.3185891750145811,30,C
6024,-0.4112020396129207,23,A
6025,-1.9556109091316423,52,A
6026,0.9628651280537487,65,A
6027,0.9331252637368823,35,A
6028,-0.9344661321262429,34,B
6029,-0.11819117218612446,64,A
6030,0.47654582013516483,20,C
6031,0.6719699433615228,54,C
6032,2.912680945177228,67,B
6033,-1.4779756523160772,79,C
6034,0.9610734788237305,37,A
6035,-1.55649791863664,96,C
6036,-0.6467791239009293,40,B
6037,1.9872558143152943,9,A
6038,-1.2492773003749464,88,B
6039,-0.11915771031851934,54,B
6040,0.44359160366691835,72,A
6041,0.6566125284768477,19,C
6042,0.5424776716682178,15,C
6043,0.7442199355581782,75,C
6044,-0.08018970120186483,58,B
6045,0.5860429242182242,24,B
6046,-0.325724454766861,44,A
6047,2.3884229119522655,72,B
6048,-1.0228622554112847,77,A
6049,0.09402764104955447,81,C
6050,-1.0678433659026199,73,A
6051,2.316250394827087,94,B
6052,-0.7837024030146813,6,B
6053,-1.6973537818285576,4,B
6054,0.3247736673295528,61,A
6055,0.14768307798559085,78,B
6056,0.8896526661312516,76,B
6057,-1.3398939681490738,86,A
6058,-1.64952049431992,58,C
6059,0.37948980658401654,78,A
6060,0.053720788382648654,94,A
6061,-0.8537034333079934,97,A
6062,-1.2440942657785137,17,A
6063,-1.2540360862192808,16,C
6064,-0.10740473211538426,90,B
6065,0.6742662758349506,88,B
6066,1.2182854296754775,61,C
6067,0.18529779764222662,1,A
6068,-0.23235435764674542,62,C
6069,0.05676023062984183,74,B
6070,-0.8982609298934872,79,A
6071,-0.05743590095672995,94,A
6072,1.371012177633857,66,B
6073,2.016846119828132,27,C
6074,-0.3908811389713681,69,C
6075,0.2029218723646899,11,B
6076,0.6249457978104016,13,C
6077,0.28275284242999166,3,B
6078,0.1163080507884639,85,C
6079,0.8569968194600551,56,B
6080,1.1043148261249123,33,C
6081,-1.2800951249661632,55,C
6082,-1.137685210064916,96,B
6083,1.13004987501415,87,A
6084,0.66484070453437,1,B
6085,1.30421635190933,28,A
6086,-2.106630074198778,99,C
6087,-1.5355563897468463,12,B
6088,1.840092356943517,92,B
6089,-0.7472645146619175,72,B
6090,-1.358804011300526,51,B
6091,0.05217560539050962,87,C
6092,0.7845284224005434,1,A
6093,-0.19555600295191528,42,A
6094,0.32391223498463184,49,A
6095,-0.3248035507654478,83,A
6096,1.1305137733127495,1,B
6097,-0.9649810630816996,55,A
6098,1.155827146154376,32,A
6099,1.3567559510203002,81,B
6100,0.0017586987419066255,89,A
6101,0.9462720799719323,60,A
6102,0.7181296948947651,97,A
6103,-0.11121594836944095,36,C
6104,-0.6593602292302947,73,B
6105,-0.6206795888898933,89,A
6106,2.0196789957056747,56,B
6107,-0.8722746877569417,3,C
6108,-0.18178211111889714,89,A
6109,0.454797089101885,22,C
6110,-0.6903184057398591,51,A
6111,-0.8707462310164312,77,A
6112,0.5162676352511323,99,A
6113,0.7034858743985922,18,C
6114,1.3307223441546092,70,A
6115,-1.0363458083385506,88,B
6116,-0.11668278960242183,49,B
6117,-0.10185954352262143,95,C
6118,2.5451907068744655,52,B
6119,1.2363731493164134,8,B
6120,-0.8821757707402843,76,B
6121,0.7714316509692615,22,A
6122,-0.9786962835510078,55,B
6123,1.7344236168813036,67,B
6124,-1.4407984049545695,22,B
6125,-1.4682814356640252,33,C
6126,-1.1265867872299906,88,A
6127,-0.036543537631725784,92,B
6128,0.4476998482541196,15,A
6129,1.9976382931841608,4,B
6130,-0.9502767320646385,95,A
6131,-1.2536783168844245,25,B
6132,0.5830464531223426,84,A
6133,0.7503832346612481,20,A
6134,0.25022041501037745,40,C
6135,-0.032189321730399706,80,C
6136,-0.24987990178857383,50,C
6137,-1.1742212297379577,65,A
6138,1.046081082355714,3,A
6139,1.2861721684388896,60,B
6140,0.15986350237833385,16,C
6141,-0.7395838044270051,60,C
6142,-1.3050030372133383,94,B
6143,1.0590394097206397,38,B
6144,-2.3049218620934986,63,A
6145,-0.41010831017797317,29,C
6146,-0.861737140705728,86,B
6147,-0.22570842886914827,39,B
6148,-1.488720740642836,79,A
6149,0.6988335051317676,98,C
6150,0.6202358947448317,76,A
6151,0.5444149474275208,43,B
6152,-1.2051807163853596,17,B
6153,-0.8545067509234967,99,A
6154,0.4662726641442029,37,A
6155,1.407443062258438,32,C
6156,-1.4293754850292975,63,C
6157,-0.5948865934056552,81,B
6158,-0.3771295287673838,43,C
6159,-0.6099318394025323,29,C
6160,-2.3328103103004207,11,B
6161,-0.7858031674858182,39,C
6162,-0.841656143879619,80,B
6163,0.23278511108189778,77,A
6164,-1.4074528501331762,42,C
6165,0.6214433409210165,37,C
6166,0.9858478356612624,35,A
6167,0.6506584938456399,12,B
6168,0.15852470792239706,96,B
6169,-0.9555151437005991,7,C
6170,0.2805586074368555,29,B
6171,-1.7601876935651641,26,B
6172,0.9920411311702884,24,B
6173,-0.219802919417234,21,B
6174,0.6870368996150176,75,C
6175,-1.0906978950586181,24,C
6176,1.4669788115656848,23,B
6177,-2.8343911789937364,49,B
6178,1.1131323402678026,6,C
6179,-1.7479805368832937,53,B
6180,-1.9298447575539825,26,B
6181,-0.919173489197799,94,A
6182,-1.3270568294842702,74,A
6183,-0.37253342827693214,72,C
6184,-0.6536511128791929,7,B
6185,0.9131086132850387,45,B
6186,-0.8139593848392119,96,C
6187,0.6908803780342743,66,A
6188,-0.24143085975055328,53,B
6189,-1.2065641965160623,86,A
6190,0.4767383653276049,58,A
6191,-1.1474662798706972,2,B
6192,0.3812203258957256,48,A
6193,-0.6610002396143536,27,B
6194,-1.093140887253139,46,A
6195,-0.7307767735777025,52,B
6196,0.45471548258769356,42,C
6197,-0.15321885672946303,7,B
6198,1.6844157647943567,85,B
6199,-0.026743533817434384,82,C
6200,-1.3314410981479072,89,A
6201,0.15785199298280536,15,C
6202,-0.20973725362201798,49,A
6203,-0.2951316847883043,6,A
6204,-0.11447031169533836,20,B
6205,-0.2668095120855894,81,A
6206,-1.23646858061214,86,C
6207,-0.47106898897165034,21,B
6208,1.0918907996037623,57,C
6209,0.014776875209934226,90,A
6210,0.30437014262623446,81,B
6211,0.37907446941504136,93,C
6212,0.8552896012434468,47,C
6213,0.527160641305566,51,C
6214,0.9674270570065248,90,B
6215,0.5628033513517922,84,C
6216,-0.04156802902936461,66,C
6217,1.6160436917839132,39,C
6218,-0.8875972687385628,41,A
6219,-0.09026859996820528,74,B
6220,-0.6043283109755438,28,C
6221,-1.5383825957376525,26,C
6222,-0.6108435156598678,27,B
6223,-1.659708246474938,31,B
6224,0.014057314580692173,4,B
6225,0.09403432978940014,1,A
6226,-0.249511500899125,16,A
6227,-0.24401129584263262,90,B
6228,0.4850409981874124,85,A
6229,0.1694906583565209,81,A
6230,-1.9836293170300547,81,C
6231,-1.1996969577632943,51,C
6232,-0.5604930424362665,78,B
6233,1.4918881070765104,1,C
6234,1.198797414615982,29,B
6235,-0.481840441856365,8,B
6236,-3.7313704089776296e-05,95,A
6237,-0.9574666142730839,12,C
6238,-0.14200225021867818,61,B
6239,0.09561991453150932,82,A
6240,-1.7391382745568498,82,B
6241,1.0312923439074615,48,C
6242,-1.3629360937375423,3,A
6243,-0.31123049617050247,95,C
6244,1.1528901467394248,11,A
6245,-0.12659911299016813,68,B
6246,0.7787781257705898,16,A
6247,-1.9313115219509913,36,B
6248,-2.661520902571679,59,B
6249,-1.346705628924515,21,B
6250,-0.6857934272173544,12,A
6251,1.0996621766798071,29,A
6252,0.7784185344404688,11,B
6253,-0.3581059048682372,9,A
6254,1.4007918498517198,31,A
6255,-0.06522091111340267,49,B
6256,0.21646575518668737,1,C
6257,-0.7480160293919684,43,A
6258,0.8850326795142248,12,C
6259,1.4775375156870045,73,C
6260,-0.9782353270479196,2,A
6261,0.5537340196923376,41,B
6262,0.08313813690907738,99,C
6263,0.46266372219282,85,B
6264,-0.0871615263048544,16,A
6265,0.2003831834773072,67,C
6266,2.350046494077068,17,C
6267,2.159767136006519,94,C
6268,0.8019238001618136,85,B
6269,2.191273767502963,6,A
6270,-0.17477046092809514,98,B
6271,-0.2198383861315863,40,C
6272,-1.0647832555310335,14,C
6273,0.9995096270989178,38,B
6274,0.16349734366852953,17,B
6275,-1.2971433772466203,79,A
6276,-2.299544895142892,35,A
6277,0.13276462646506723,76,B
6278,0.41931125411063896,17,A
6279,-0.08014617949044454,94,B
6280,-0.6987447867367208,47,C
6281,0.4606293479018758,38,A
6282,-0.6952650973971601,48,C
6283,0.2569630212191874,43,A
6284,0.1452193075066766,12,B
6285,-1.1716866614312174,64,A
6286,-0.7551438737779478,21,A
6287,-1.00385478253226,91,A
6288,-1.2279370794009603,65,B
6289,-0.010232567021327355,9,B
6290,-0.31647579285737576,63,B
6291,-0.1039633026827422,55,A
6292,0.8054428573590076,26,C
6293,-0.9340743501429701,20,A
6294,1.4529460746242389,97,B
6295,-0.09675979053650569,96,A
6296,1.0183089002188814,96,B
6297,1.5071392815131972,18,B
6298,1.7181503931236168,51,A
6299,0.11092700719453574,76,B
6300,-0.13407245985709731,38,A
6301,0.1592482867639256,30,B
6302,0.839084615719445,14,C
6303,-0.8959185874024873,76,C
6304,0.4001815115121517,28,B
6305,0.23373630854595712,18,B
6306,-1.3794644794774353,84,C
6307,0.11200473480865991,74,B
6308,0.6919521419898775,69,A
6309,-0.42930268799011684,96,A
6310,-0.9906160092922082,89,C
6311,0.4734696733317402,26,B
6312,0.4333225055807939,37,C
6313,2.2461515042049087,93,B
6314,-0.6844443909283743,84,A
6315,1.6577619118991977,97,C
6316,1.7018700011043242,48,C
6317,0.4525360634140681,18,B
6318,-0.0462269181421429,14,A
6319,-0.5978394875289608,16,C
6320,-0.29730627178121277,15,A
6321,-0.07603962730471937,97,A
6322,0.8694175551694519,4,C
6323,-1.7286037471079359,74,B
6324,-1.1914664066739746,86,B
6325,0.7324492076892988,17,B
6326,1.8163554534670834,2,A
6327,-0.7375905845022602,8,C
6328,-1.9928976430775573,90,A
6329,-0.30783587654596417,43,A
6330,0.6377786020855026,9,C
6331,-0.09505132020682905,93,C
6332,0.13682013493392406,39,B
6333,1.944169097807588,7,C
6334,1.397912752484695,57,B
6335,-0.10516723775306218,59,A
6336,-0.5284188054916199,43,B
6337,1.047527180160109,20,A
6338,1.5408015108339919,26,A
6339,-0.35073435821631777,11,B
6340,-0.3031103241593515,14,C
6341,0.901253726253814,38,B
6342,-1.2579258892365053,76,A
6343,1.309978981994941,96,C
6344,-0.04569408985089237,44,B
6345,0.9354401964102288,2,A
6346,0.3206091305962512,13,C
6347,0.39104404641228624,1,B
6348,0.4760385620088682,8,A
6349,-1.182960345392657,54,B
6350,1.0941188372061041,83,C
6351,2.605319449397086,7,C
6352,-0.39856328478077957,73,A
6353,0.6400293410639275,91,C
6354,1.8243417363749954,64,C
6355,0.6799351249136119,92,B
6356,1.5414262341360032,9,A
6357,1.0418754159950137,99,A
6358,1.0227428657072049,97,A
6359,1.0627297066131687,49,C
6360,-0.0238398425465154,61,A
6361,-0.8458039909582009,84,C
6362,1.6552043568165995,10,A
6363,1.6992034216479441,30,A
6364,0.1590486708965349,2,A
6365,0.8993569754404113,74,C
6366,1.3858965210656273,33,B
6367,-2.333577089980153,1,C
6368,-0.352790142990286,80,C
6369,-0.5757090646932163,16,C
6370,-1.3394065176822383,65,B
6371,-1.146316887580443,76,C
6372,-0.052216529944785865,39,A
6373,0.8002459049148235,8,B
6374,0.2168197014428809,95,C
6375,-0.7880152509283105,27,C
6376,0.9994900644415473,15,C
6377,-0.4012794215655772,94,C
6378,0.17750698450717622,40,B
6379,0.8827742231210708,47,A
6380,-0.11533128745151602,15,C
6381,-0.42924074913227833,20,B
6382,0.28931884721938306,10,B
6383,1.6438373881737878,80,C
6384,-0.6536428426661389,20,C
6385,-0.046044429580813284,32,A
6386,0.5665958231414221,8,B
6387,1.5699345174859816,74,B
6388,1.3014299886572602,5,C
6389,0.9332661440221595,18,B
6390,0.2946356010671673,40,C
6391,0.27513216153468734,15,A
6392,-0.6646345600845226,75,B
6393,0.11857418351126958,72,A
6394,0.003471922582853978,80,A
6395,-0.5376789947785422,64,B
6396,0.14080736969207114,60,C
6397,-1.7190187597070394,55,B
6398,1.041905481546706,37,C
6399,1.2733923128985596,56,B
6400,-1.3020623047309545,56,B
6401,-0.08679528923740763,91,B
6402,1.6251677822923103,66,A
6403,-0.4048966437486002,21,C
6404,-0.011894955954138474,71,C
6405,0.3085836736831581,31,C
6406,0.3038106287741762,47,B
6407,2.2620741707725642,24,C
6408,0.7419063546828316,28,A
6409,-0.33205066130398503,52,A
6410,-2.6405571051252195,85,C
6411,-1.167412423631085,22,C
6412,-0.6185060124484597,16,C
6413,-1.3547379012755594,7,A
6414,-0.5525456827278907,71,C
6415,-0.5093223623220527,76,C
6416,-0.1492477072131868,21,A
6417,0.24698251183925127,26,A
6418,-1.9692039125673644,14,A
6419,0.7959671170578247,96,C
6420,0.8003907357051887,92,A
6421,2.1996123583103864,69,A
6422,-0.45985526994538645,16,B
6423,0.5949054084676075,28,A
6424,-0.374263348079055,41,A
6425,-0.3548243498542777,34,C
6426,-0.3029369480255028,88,B
6427,0.39580835527525887,94,C
6428,0.20013553300820083,32,B
6429,-0.1328928944656928,13,B
6430,0.1851476423904678,80,A
6431,1.7621791798103326,79,C
6432,0.9329646911184509,70,C
6433,0.6440533289930018,56,A
6434,-0.5912647153663289,35,C
6435,-0.7567512016482794,66,B
6436,-0.2394653036405571,16,C
6437,-0.06679438851135434,36,B
6438,0.11535155245820765,19,B
6439,0.04801639539175938,29,A
6440,-0.18521037133082605,16,B
6441,-0.4907896489001435,37,B
6442,1.1695174790258742,49,A
6443,-1.0391974860566142,60,A
6444,1.1322051755591034,92,B
6445,0.13336845262964395,73,C
6446,0.9738898719564649,75,A
6447,-1.2429649298651404,69,A
6448,-0.4459729326984885,78,C
6449,-0.7594683725475466,96,C
6450,2.0137757315515548,8,B
6451,2.834512977364471,28,A
6452,0.9131678223519777,12,A
6453,2.0337658746130867,78,B
6454,-0.7159193616744114,76,A
6455,0.46217184816396834,14,B
6456,-0.3357506086947292,2,A
6457,0.00027039809902502395,33,B
6458,-0.5014066941136511,8,A
6459,0.4367316561761931,70,C
6460,0.5375906284690494,95,A
6461,-0.5360980052377529,73,C
6462,-0.3496450750862663,76,C
